id,name,voltage_kv,cables,operator,capacity_mw,start_lon,start_lat,end_lon,end_lat,length_km
194908696,Line_194908696,150.0,6,unknown,300,13.781891,42.032495,13.7767609,42.0281493,0.64
194908698,Line_194908698,150.0,unknown,unknown,300,13.7824693,42.0331501,13.7827716,42.0328728,0.04
194910534,Line_194910534,150.0,3,unknown,300,13.6323301,42.0688034,13.6327334,42.0686866,0.04
194910535,Line_194910535,150.0,unknown,unknown,300,13.633261,42.0691193,13.6327361,42.0683339,0.1
194960187,Collarmele-Collarmele CP,150.0,3,unknown,300,13.6211626,42.0413796,13.6143166,42.0696471,3.78
194960188,Line_194960188,150.0,3,unknown,300,13.6326961,42.0690522,13.6331182,42.068903,0.04
194960189,Line_194960189,150.0,3,unknown,300,13.6330555,42.0688097,13.6326505,42.0689491,0.04
194960190,Line_194960190,150.0,unknown,unknown,300,13.620769,42.0414312,13.6209945,42.0412348,0.03
194962901,Avezzano-Corvato-Tagliacozzo,150.0,3,unknown,300,13.3594351,42.0721105,13.3599573,42.0728522,0.09
194963280,Line_194963280,150.0,6,unknown,300,13.3594351,42.0721105,13.5094099,42.0747475,12.9
194963572,Tagliacozzo,150.0,3,unknown,300,13.2805167,42.067778,13.2806332,42.0676912,0.01
194972422,Line_194972422,150.0,6,unknown,300,13.0768538,42.0836437,13.0737817,42.090687,0.82
194972424,Carsoli-Carsoli FS,66.0,3,unknown,100,13.0735728,42.0917012,13.0797235,42.0956544,1.02
194972425,Carsoli-Tagliacozzo,150.0,3,unknown,300,13.0734623,42.0916802,13.0737817,42.090687,0.11
194973668,Line_194973668,60.0,3,unknown,100,13.0793286,42.0953755,13.024347,42.0635488,6.09
194973669,Line_194973669,60.0,3,unknown,100,13.0793909,42.095338,13.0243852,42.0634612,6.1
194977766,Line_194977766,150.0,6,unknown,300,12.647735,42.011001,12.8521062,42.0181236,17.01
195081577,Line_195081577,132.0,6,unknown,300,8.7525817,45.7584732,8.7579297,45.7655873,0.89
195356218,Line_195356218,150.0,6,unknown,300,13.897987,42.0669364,13.9037929,42.0780239,1.37
195376337,Popoli CP-Popoli,150.0,3,unknown,300,13.8232072,42.1790245,13.8470077,42.1485858,5.16
195376339,Line_195376339,150.0,unknown,unknown,300,13.8462211,42.1486855,13.8473543,42.1480999,0.11
195378585,Line_195378585,150.0,unknown,unknown,300,13.8234827,42.1790152,13.8232572,42.1788203,0.03
195381954,Edison-Bussi Smistamento,150.0,3,unknown,300,13.838981,42.1994261,13.8394997,42.1994718,0.04
195540433,Torrazza-Livorno Ferraris,132.0,3,unknown,300,8.0695682,45.2825613,7.967269,45.2077824,13.33
195557739,Line_195557739,132.0,unknown,unknown,300,8.2987211,44.3690004,8.3148714,44.3519946,2.7
195563338,Line_195563338,132.0,unknown,unknown,300,8.3149467,44.3520611,8.3260745,44.3411316,2.02
195855920,Viagrande-Belpasso,150.0,3,unknown,300,15.1015074,37.6529664,14.9709308,37.5604728,20.28
196111668,Line_196111668,132.0,6,unknown,300,9.2850327,45.7478941,9.2789994,45.7450239,0.57
196111669,Line_196111669,132.0,3,unknown,300,9.2939852,45.7467395,9.2946756,45.7466665,0.05
196111670,Line_196111670,132.0,6,unknown,300,9.2939852,45.7467395,9.2864309,45.7485261,0.65
196122811,RFI Novi Ligure - Genova Acquasanta,0.0,3,RFI,100,8.7702874,44.4604061,8.6512038,44.7552037,38.67
196198499,Ospiate-Arese cd Caronno,132.0,3,unknown,300,9.0900557,45.5374295,9.0920305,45.5377003,0.2
196202115,Line_196202115,132.0,unknown,unknown,300,9.0602617,45.4700904,9.0613203,45.4682639,0.23
196202116,Line_196202116,132.0,3,unknown,300,8.9384857,45.6063194,8.9361777,45.6086319,0.31
196202120,Line_196202120,132.0,3,unknown,300,8.9810254,45.6554589,8.9821301,45.6545168,0.14
196202121,Line_196202121,132.0,6,unknown,300,8.9384857,45.6063194,8.9787723,45.6507655,8.05
196202123,Line_196202123,132.0,unknown,unknown,300,9.0590829,45.4701221,9.0602279,45.4687285,0.22
196202124,Cislago-Cislago CP,132.0,3,unknown,300,8.9819034,45.6544347,8.9797046,45.6552371,0.25
196202128,Line_196202128,132.0,3,unknown,300,8.9740093,45.6497424,8.982643,45.6518802,0.71
196203784,Line_196203784,132.0,3,unknown,300,8.9021938,45.8133764,9.0514494,45.7977438,12.87
196265811,derivazione sferro FS,150.0,3,unknown,300,14.8706914,37.5313198,14.7918059,37.5015235,8.1
196302044,Cameri-Mercallo,132.0,3,unknown,300,8.6701448,45.7368337,8.6693291,45.7372156,0.11
196352760,Line_196352760,132.0,unknown,unknown,300,11.8852789,43.440623,11.8857849,43.440378,0.05
196470043,Rigutino FS - Montallese FS,132.0,3,RFI,300,11.866232,43.3395253,11.8976757,43.0823517,44.76
196470161,Chiana - Cortona,132.0,3,Terna S.p.A.,300,11.8832674,43.3226845,11.9439915,43.2771866,7.49
196470354,Foiano - Cortona,132.0,3,Terna S.p.A.,300,11.8178737,43.2542092,11.9438771,43.2771457,11.57
196470438,Camucia FS - Arezzo Nord FS,132.0,3,RFI,300,11.9692111,43.2628323,11.7989378,43.4694337,28.37
196470804,Line_196470804,132.0,3,unknown,300,11.8176337,43.2542884,11.8176373,43.2549951,0.08
196471293,San Savino-San Giovanni,132.0,3,Terna S.p.A.,300,11.5423555,43.5351951,11.7031561,43.3461535,24.77
196471295,Foiano - Serre di Rapolano,132.0,3,Terna,300,11.6121038,43.2546427,11.8177429,43.254252,18.26
196472202,Chiusi FS - Città della Pieve FS,132.0,unknown,unknown,300,11.9675247,42.9458187,11.9592377,43.0006313,6.43
196472203,Chiusi - Castiglione del Lago,132.0,3,Terna,300,11.9601016,43.0025733,12.0682116,43.0712207,12.14
196472204,Line_196472204,132.0,unknown,unknown,300,11.9605365,43.0028787,11.9603182,43.0024156,0.05
196472205,Line_196472205,132.0,3,unknown,300,11.9603685,43.0025222,11.9615031,43.0018763,0.12
196474008,Camucia FS - Farneta FS,132.0,3,RFI,300,11.888006,43.216419,11.9692894,43.262727,10.93
196474344,Farneta FS - Cast. Lago FS All.,132.0,3,RFI,300,11.8879846,43.2163137,12.0050106,43.1807951,14.65
196582533,Montevarchi FS - Montevarchi FS All.,132.0,3,RFI,300,11.5616198,43.5276919,11.5575824,43.5401289,1.66
196582539,San Savino-San Giovanni,132.0,3,unknown,300,11.5786066,43.5321145,11.5106483,43.5767487,9.53
196582547,La Penna - La Penna All.,132.0,3,Terna,300,11.7341267,43.500681,11.73682,43.4871586,1.55
196770070,Casalgrande-Castellarano,132.0,3,Terna,300,10.7447553,44.5239925,10.7498957,44.5771996,7.74
196772715,Rubiera - Caslgrande,132.0,3,Terna,300,10.7498926,44.5776136,10.769091,44.6226473,5.38
196782751,Line_196782751,132.0,3,Terna,300,10.3439106,44.3149866,10.3245888,44.3492689,4.25
196782752,Line_196782752,15.0,3,unknown,100,10.3376198,44.3235037,10.3243764,44.3164974,1.36
196782753,Line_196782753,15.0,3,unknown,100,10.3429708,44.3153901,10.4207919,44.605827,34.61
196868073,Line_196868073,15.0,3,unknown,100,15.2320717,38.1786405,15.2270989,38.1768769,0.52
196904258,Sansepolcro-San Giustino,132.0,3,Terna S.p.A.,300,12.122493,43.571724,12.2507786,43.4619573,19.28
196904260,Trestina-Umbertide,132.0,3,unknown,300,12.35473,43.2963625,12.2705736,43.4010796,14.85
196904262,Sant'Angelo in Vado-Città di Castello,132.0,3,unknown,300,12.2510165,43.4619442,12.3117274,43.6049319,17.47
196904999,Trestina-Città di Castello,132.0,3,unknown,300,12.2705736,43.4010796,12.2511469,43.461937,8.11
196905001,Trestina-Città di Castello,132.0,3,unknown,300,12.2548839,43.3889494,12.2529841,43.3867897,0.29
196905003,Trestina-Umbertide,132.0,3,unknown,300,12.2532009,43.3867953,12.2548839,43.3889494,0.28
196905005,Line_196905005,132.0,6,unknown,300,12.2548839,43.3889494,12.2705736,43.4010796,1.89
196907025,Ramazzano-Umbertide,132.0,3,unknown,300,12.4382903,43.1920894,12.3550058,43.2962721,15.33
196911720,Line_196911720,132.0,unknown,unknown,300,12.4385388,43.1919951,12.438398,43.191793,0.03
196911722,Ramazzano-Ponte Rio,132.0,unknown,unknown,300,12.3946668,43.1254216,12.4381314,43.1919001,9.68
196913281,Line_196913281,0.0,3,unknown,100,12.4718928,43.1186039,12.4706525,43.0899528,3.67
196913283,Line_196913283,0.0,3,unknown,100,12.4722838,43.0897046,12.4882875,43.0925088,1.39
196913285,Bastia-Assisi,132.0,3,unknown,300,12.6018346,43.0055468,12.5606083,43.0536171,7.76
197060260,Line_197060260,132.0,3,unknown,300,10.5828189,43.6446229,10.581265,43.6624529,2.39
197122903,Popoli-San Pio,150.0,3,unknown,300,13.64583,42.2842798,13.8468976,42.1486438,23.19
197124875,Caltavuturo-Vallelunga FS,150.0,3,unknown,300,13.8442184,37.6926536,13.9145363,37.7561877,9.79
197132346,Line_197132346,132.0,unknown,unknown,300,12.4310768,43.672288,12.4314139,43.6725019,0.04
197132348,Sassocorvaro-Sant'Angelo in Vado,132.0,3,unknown,300,12.4919758,43.7923829,12.4312233,43.6725839,16.16
197134455,Line_197134455,132.0,unknown,unknown,300,12.4917556,43.7925371,12.4917289,43.7923829,0.02
197134456,Colbordolo-Sassocorvaro,132.0,3,unknown,300,12.741001,43.8276452,12.4920126,43.7925154,20.94
197145800,Line_197145800,132.0,6,unknown,300,12.16841,43.7077793,12.1690692,43.7060583,0.2
197145803,Line_197145803,132.0,3,Terna S.p.A.,300,12.1679839,43.7093376,12.16841,43.7077793,0.18
197145804,Line_197145804,132.0,3,Terna S.p.A.,300,12.16841,43.7077793,12.1678033,43.7093429,0.18
197340103,Line_197340103,132.0,3,unknown,300,8.1849451,45.3619981,8.1859804,45.3653921,0.39
197349197,Line_197349197,132.0,3,unknown,300,8.4660352,45.4471299,8.6155472,45.4704326,12.37
197365039,Pinerolo nord-OVMP,132.0,3,unknown,300,7.2370212,44.9282977,7.2365665,44.928574,0.05
197365040,Pinerolo nord-OVMP,132.0,3,unknown,300,7.2304722,44.9346056,7.3641882,44.8963428,12.52
197665955,Talamello-Quarto,132.0,3,unknown,300,12.2983329,43.9086841,12.094093,43.8925625,18.41
197757846,Line_197757846,150.0,6,unknown,300,16.0381213,39.9668692,16.2834668,40.156985,31.19
197806806,Buonvicino-Cetraro,150.0,3,unknown,300,15.8385854,39.6785548,15.9442383,39.5223592,20.46
197811747,Line_197811747,0.0,3,unknown,100,15.8140531,39.8055649,15.8150255,39.8031359,0.29
197811748,Line_197811748,150.0,3,unknown,300,15.8199157,39.806597,15.7817443,39.9199985,13.44
197811750,Line_197811750,150.0,unknown,unknown,300,15.8168395,39.8036421,15.8162609,39.8033892,0.06
197811754,Line_197811754,150.0,3,unknown,300,15.8143982,39.8138137,15.8162576,39.8034854,1.16
197886427,Line_197886427,150.0,unknown,unknown,300,15.9350371,39.5202794,15.934613,39.5201633,0.04
197886432,Cetraro-Paola,150.0,3,unknown,300,15.9349568,39.5203703,15.9352967,39.5206569,0.04
197886433,Buonvicino-Cetraro,150.0,3,unknown,300,15.9352967,39.5206569,15.9348985,39.520475,0.04
197886435,Line_197886435,150.0,unknown,unknown,300,15.9347978,39.5204454,15.9348948,39.5202393,0.02
197886437,Amantea-Fiumefreddo,150.0,3,unknown,300,16.1082446,39.2306071,16.1120117,39.1274174,11.79
197886439,Buonvicino-Cetraro;Cetraro-Paola,150.0,6,unknown,300,15.9352967,39.5206569,15.9438038,39.5218202,0.77
197889747,Cetraro-Paola;Fiumefreddo-Paola,150.0,6,unknown,300,16.0360948,39.3804261,16.0417577,39.3782757,0.54
197889749,Fiumefreddo-Paola,150.0,3,unknown,300,16.034586,39.3803021,16.0360948,39.3804261,0.13
197889751,Cetraro-Paola,150.0,3,unknown,300,16.0360948,39.3804261,16.0345419,39.3804143,0.13
197892037,Line_197892037,60.0,6,RFI,100,16.0361223,39.354131,16.0440872,39.3469364,1.09
197897885,Line_197897885,150.0,unknown,unknown,300,16.083762,39.1353789,16.0838132,39.1352546,0.01
197900571,Line_197900571,150.0,unknown,unknown,300,16.3610796,38.9321256,16.360348,38.9329549,0.11
197903241,Line_197903241,150.0,unknown,unknown,300,16.2685147,38.8546135,16.2687956,38.8546755,0.03
197903538,Feroleto-Santa Eufemia Industriale,150.0,3,unknown,300,16.268514,38.8547827,16.3606631,38.9322381,12.5
197907694,Feroleto-Maierato,150.0,3,unknown,300,16.3607875,38.9320658,16.1656115,38.7088068,30.52
197908967,Feroleto-Francavilla Angitola-Ionadi,150.0,3,unknown,300,16.2515622,38.7804679,16.2228946,38.7804196,2.65
197908968,Feroleto-Francavilla Angitola-Ionadi,150.0,3,unknown,300,16.2515622,38.7804679,16.3538207,38.9333675,19.4
197909817,Vibo Valentia-Maierato,150.0,3,unknown,300,16.1654846,38.7087572,16.0879602,38.7039973,7.5
197999209,Line_197999209,60.0,3,RFI,100,16.2335675,38.8111839,16.2331558,38.8105309,0.08
197999210,Line_197999210,60.0,3,RFI,100,16.2332187,38.8105087,16.2335675,38.8111839,0.08
197999213,Line_197999213,60.0,6,RFI,100,16.2335675,38.8111839,16.2287148,38.8139385,0.53
198001498,Vibo Valentia-Spilinga,150.0,3,unknown,300,15.9179282,38.6266842,15.9957276,38.6199019,6.87
198001499,Line_198001499,150.0,unknown,unknown,300,16.0878753,38.7043035,16.0885297,38.7041172,0.06
198001502,Vibo Valentia-Italc Vibo,150.0,3,unknown,300,16.0881064,38.703958,16.1130811,38.7081693,2.98
198003774,Rosarno-Spilinga,150.0,3,unknown,300,15.9972155,38.4766792,15.9957276,38.6199019,16.21
198003901,Line_198003901,150.0,unknown,unknown,300,15.9177076,38.6267149,15.9177062,38.6265294,0.02
198118389,Line_198118389,150.0,unknown,unknown,300,15.9970669,38.4766582,15.9974045,38.4764015,0.04
198119451,Soverato-Chiaravalle-Serra San Bruno,150.0,3,unknown,300,16.3162165,38.5981451,16.3961188,38.6597482,10.08
198121414,Soverato-Chiaravalle-Serra San Bruno,150.0,3,unknown,300,16.3898304,38.6778014,16.3961188,38.6597482,2.23
198123788,Soverato-Satriano 2S,150.0,3,unknown,300,16.507438,38.6722416,16.4891772,38.6823278,2.37
198123789,Badolato-Eolica San Sostene-Soverato-Borgia,150.0,3,unknown,300,16.4932297,38.6843302,16.4893548,38.6823997,0.42
198123790,Girifalco-Palermiti,150.0,3,unknown,300,16.4031049,38.8172391,16.4877662,38.7426125,13.08
198123792,Line_198123792,150.0,unknown,unknown,300,16.4888062,38.6820926,16.489414,38.6822936,0.06
198123794,Soverato-Satriano 1 S,150.0,3,unknown,300,16.447827,38.6615398,16.4887609,38.6821781,4.38
198123955,Badolato-Stilo,150.0,3,unknown,300,16.5385578,38.446743,16.5432842,38.5709798,14.25
198125040,Line_198125040,150.0,3,unknown,300,16.487762,38.7424451,16.4882952,38.7423898,0.05
198125455,Girifalco-Jacurso,150.0,3,unknown,300,16.3837557,38.8282867,16.4027386,38.8174506,2.1
198125456,Line_198125456,150.0,unknown,unknown,300,16.4168259,38.8286129,16.4167551,38.8285038,0.01
198125458,Jacurso-Sant'Eufemia Industriale,150.0,3,unknown,300,16.3836593,38.8283702,16.2686538,38.8547996,12.12
198132269,Line_198132269,150.0,unknown,unknown,300,16.5859735,38.8113236,16.5860368,38.8114334,0.01
198132274,Borgia-Catanzaro,150.0,3,unknown,300,16.5871327,38.8101091,16.6050852,38.9012103,10.88
198134509,Catanzaro-Mesoraca,150.0,3,unknown,300,16.6856794,38.9936271,16.6053288,38.9012707,15.05
198134511,Line_198134511,150.0,6,unknown,300,16.6053549,38.9023557,16.6218703,38.9984075,14.3
198134515,Line_198134515,150.0,unknown,unknown,300,16.6040896,38.9012006,16.6055167,38.9015681,0.13
198134700,Line_198134700,150.0,unknown,unknown,300,16.5575879,38.8919959,16.5575972,38.8918714,0.01
198136107,Marcellinara-Amato,150.0,3,unknown,300,16.4505804,38.9252539,16.4895468,38.9196799,3.72
198136108,Line_198136108,150.0,unknown,unknown,300,16.4503888,38.9253219,16.4505469,38.9253547,0.01
198136109,Line_198136109,150.0,unknown,unknown,300,16.4894099,38.9195256,16.4896255,38.9194242,0.02
198366591,Badolato-Eolica San Sostene-Soverato-Borgia,150.0,3,unknown,300,16.4932297,38.6843302,16.5869455,38.8099148,16.54
198367121,Badolato-Eolica San Sostene-Soverato-Borgia,150.0,3,unknown,300,16.5432907,38.5710952,16.5292313,38.6417946,8.11
198370599,Line_198370599,150.0,unknown,unknown,300,16.5356386,38.4472046,16.5358572,38.4473516,0.03
198370601,Roccella Ionica-Caulonia-Stilo,150.0,3,unknown,300,16.44126,38.3658441,16.5382893,38.4466683,12.46
198372073,Roccella Ionica-Caulonia-Stilo,150.0,3,unknown,300,16.44126,38.3658441,16.4414856,38.3657092,0.02
198372957,Line_198372957,150.0,3,unknown,300,16.3703949,38.3167143,16.3701859,38.3165835,0.02
198372958,Roccella Ionica-Locri,150.0,3,unknown,300,16.2301228,38.2523581,16.366587,38.3247279,15.4
198375226,Locri-Sant'Ilario,150.0,3,unknown,300,16.1997229,38.202885,16.2300382,38.2521976,6.13
198375228,Line_198375228,150.0,3,unknown,300,16.2476547,38.2379358,16.2473294,38.2376854,0.04
198376183,Line_198376183,150.0,3,unknown,300,16.199863,38.2030197,16.1997229,38.202885,0.02
198487233,Bovalino-Bruzzano,150.0,3,unknown,300,16.171106,38.1443531,16.1708488,38.1452423,0.1
198487236,Bovalino-Sant'Ilario,150.0,3,unknown,300,16.1708488,38.1452423,16.1713406,38.1445077,0.09
198487238,Line_198487238,150.0,6,unknown,300,16.1708488,38.1452423,16.1654666,38.1493223,0.67
198487242,Bovalino-Bruzzano,150.0,3,unknown,300,16.0891934,38.0063425,16.1493012,38.1571576,17.85
198489405,Line_198489405,150.0,3,unknown,300,15.7883178,37.9270689,15.7883618,37.9272687,0.02
198489816,Line_198489816,150.0,3,unknown,300,16.1106004,37.9920547,16.110605,37.9919421,0.01
198567008,Line_198567008,132.0,3,unknown,300,8.4808273,45.7429159,8.5441273,45.7560733,6.13
198567009,Arona-Borgoticino,132.0,unknown,unknown,300,8.5439878,45.755991,8.5751082,45.7124387,11.16
198653472,derivazione San Pasquale,150.0,3,unknown,300,15.9509629,37.9590302,15.951325,37.9410876,2.08
198717646,Line_198717646,132.0,6,unknown,300,8.4757182,45.7034971,8.4808273,45.7429159,4.49
198718322,Bruzzano-Melito Porto Salvo,150.0,3,unknown,300,15.7883618,37.9272687,15.9509629,37.9590302,15.34
198718556,Rondissone-Crescentino,132.0,3,unknown,300,7.9342091,45.2307512,8.0525241,45.2050732,12.09
198718558,Rondissone-Teksid,220.0,3,unknown,700,8.0499087,45.1987109,7.9365753,45.230886,11.72
198721615,Line_198721615,150.0,6,unknown,300,15.6892955,38.0764395,15.6655402,38.068987,2.25
198721616,Reggio Industriale-Reggio Condera,150.0,3,unknown,300,15.6655402,38.068987,15.6646531,38.0687795,0.08
198721617,Reggio Industriale-Scilla,150.0,3,unknown,300,15.6647135,38.0686841,15.6655402,38.068987,0.08
198722148,Reggio Industriale-Reggio Condera,150.0,3,unknown,300,15.6927887,38.0822277,15.6892955,38.0764395,0.72
198722151,Line_198722151,150.0,6,unknown,300,15.6927887,38.0822277,15.6794002,38.1191807,4.55
198805065,Gela-Vittoria,150.0,3,unknown,300,14.2693251,37.0840787,14.4423464,37.0136899,17.27
198805067,Comiso-Vittoria,150.0,3,unknown,300,14.5587477,36.9679833,14.5577388,36.9685373,0.11
198805995,Line_198805995,132.0,unknown,unknown,300,9.1235241,45.0765666,8.9986948,44.9956292,14.74
198806522,Line_198806522,150.0,3,unknown,300,14.483034,36.9193362,14.4828332,36.9194411,0.02
198809116,Line_198809116,150.0,3,unknown,300,14.4828332,36.9194411,14.4825554,36.919139,0.04
198809117,Line_198809117,150.0,3,unknown,300,14.4324169,36.9979489,14.4320846,36.9979722,0.03
198809118,Vittoria Sud-Dirillo,150.0,3,unknown,300,14.4823777,36.9192931,14.4324057,36.9977634,9.83
198809120,Gela-Vittoria,150.0,3,unknown,300,14.4321513,36.9979675,14.4423464,37.0136899,2.1
198810281,Ragusa-Santa Croce Camerina,150.0,3,unknown,300,14.5365325,36.8383116,14.6263373,36.8622101,8.46
198812124,Line_198812124,150.0,3,unknown,300,13.9198551,37.119447,13.9195892,37.1197216,0.04
198812640,Porto Empedocle-Agrigento,150.0,3,unknown,300,13.5843183,37.3209284,13.5834205,37.323289,0.27
198816150,Favara-Agrigento,150.0,3,unknown,300,13.6428299,37.3675443,13.5827345,37.3246868,8.56
198818077,Raclamuto-Campofranco FS,150.0,3,unknown,300,13.6854452,37.507393,13.7391577,37.4009085,14.17
198818079,Line_198818079,150.0,3,unknown,300,13.7386798,37.4008973,13.7390765,37.4010561,0.04
198828617,Santa Caterina-Caltavuturo,150.0,3,unknown,300,13.9603002,37.6715677,14.0030562,37.6146052,7.75
198828838,Mussomeli-Marianopoli,150.0,3,unknown,300,13.8314056,37.6147153,13.9018486,37.5950821,6.97
198830653,Castronovo-Cammarata,150.0,3,unknown,300,13.605787,37.6682831,13.7635765,37.6317229,15.3
198832218,Vicari-Castronovo,150.0,3,unknown,300,13.5748731,37.791371,13.6055226,37.6683495,15.03
198832542,Castronovo-Castronovo FS,150.0,3,unknown,300,13.6434122,37.6810611,13.6056485,37.6683165,4.28
198948073,Tavazzano Est - Tavazzano,220.0,3,unknown,700,9.4102913,45.3306967,9.4106311,45.3294107,0.15
199067441,Line_199067441,132.0,3,unknown,300,8.8929559,45.1734873,8.8926922,45.173541,0.02
199067471,Novara sud-Novara nord,132.0,3,unknown,300,8.5999016,45.4224284,8.6435451,45.4652031,10.94
199067489,Spinetta S/E - Garlasco,132.0,3,unknown,300,8.9167084,45.206629,8.6669901,44.8872897,43.15
199067496,Line_199067496,132.0,unknown,unknown,300,8.6431291,45.4649914,8.7308991,45.2568486,25.35
199102139,Line_199102139,150.0,unknown,unknown,300,17.0400106,39.2316858,17.0399916,39.2319919,0.03
199102650,Melissa-Cirò Marina,150.0,3,unknown,300,17.0967435,39.3574519,17.0586433,39.3122132,6.45
199102651,Melissa-Strongoli,150.0,3,unknown,300,17.0586433,39.3122132,17.0401645,39.2318304,9.2
