id,name,type,source,carrier,capacity_mw,output_raw,operator,lat,lon
871689746,generator_871689746,generator,biogas,biogas,,yes,unknown,45.16986499999992,8.950910500000008
871689748,generator_871689748,generator,biomass,biomass,,,unknown,45.16996049999994,8.950721900000007
871689749,generator_871689749,generator,biomass,biomass,,,unknown,45.17025919999994,8.950609300000007
871689750,generator_871689750,generator,biomass,biomass,,,unknown,45.17033679999994,8.950966000000006
871689751,generator_871689751,generator,biomass,biomass,,,unknown,45.16996429999993,8.951011600000006
871938698,generator_871938698,generator,biomass,biomass,,,unknown,45.10039830000022,8.805094100000005
871938699,generator_871938699,generator,biomass,biomass,,,unknown,45.100504300000225,8.805314000000005
871938700,generator_871938700,generator,biogas,biogas,,yes,unknown,45.10070010000022,8.804375300000004
871938701,plant_871938701,plant,unknown,other,,,unknown,45.100600900000224,8.803980900000003
871958517,generator_871958517,generator,biomass,biomass,,,unknown,45.03656469999997,8.76800719999998
871958518,generator_871958518,generator,biomass,biomass,,,unknown,45.036377099999974,8.768122499999981
871958520,plant_871958520,plant,unknown,other,,,unknown,45.03732249999979,8.768740900000024
872033138,plant_872033138,plant,unknown,other,,,unknown,45.26992679999993,8.931750599999972
872033141,generator_872033141,generator,biogas,biogas,,yes,unknown,45.2702239000002,8.93192779999995
872747778,generator_872747778,generator,biomass,biomass,,,unknown,45.20631980000008,8.911625999999979
872747779,generator_872747779,generator,biomass,biomass,,,unknown,45.20628210000008,8.912342199999978
872747780,generator_872747780,generator,biomass,biomass,,,unknown,45.206433200000085,8.911980099999978
872747781,generator_872747781,generator,biomass,biomass,,,unknown,45.20658250000008,8.911631399999978
872747782,generator_872747782,generator,biogas,biogas,,yes,unknown,45.20659420000008,8.911333799999978
872747789,plant_872747789,plant,unknown,other,,,unknown,45.206194400000086,8.912837099999981
875108103,generator_875108103,generator,biomass,biomass,,,unknown,45.32009919999987,8.781724000000017
875108105,generator_875108105,generator,biomass,biomass,,,unknown,45.32016519999988,8.781875500000016
875108107,plant_875108107,plant,unknown,other,,,unknown,45.320424499999866,8.781890300000018
875108108,generator_875108108,generator,biogas,biogas,,yes,unknown,45.32021749999986,8.781683500000018
875518566,plant_875518566,plant,unknown,other,,,unknown,45.18606549999978,8.973485800000033
875518568,generator_875518568,generator,biomass,biomass,,,unknown,45.18461169999979,8.97276970000003
875518569,generator_875518569,generator,biomass,biomass,,,unknown,45.18467789999979,8.97238610000003
875518571,generator_875518571,generator,biogas,biogas,,yes,unknown,45.18494819999979,8.97260600000003
875550956,generator_875550956,generator,biogas,biogas,,yes,unknown,45.29051790000033,9.265844700000002
875550959,generator_875550959,generator,biomass,biomass,,,unknown,45.29026360000034,9.266071900000005
875550960,generator_875550960,generator,biomass,biomass,,,unknown,45.29047870000034,9.265970000000005
875550964,plant_875550964,plant,unknown,other,,,unknown,45.29067860000006,9.265129400000014
875859881,"Centrale idroelettrica ""Bordogna""",plant,hydro,hydro,,yes,unknown,45.95031920000005,9.711106300000049
876358091,plant_876358091,plant,unknown,other,,,unknown,45.13746710000008,8.788920300000047
876358092,generator_876358092,generator,biogas,biogas,,yes,unknown,45.13651410000008,8.788493700000048
876358094,generator_876358094,generator,biomass,biomass,,,unknown,45.136917500000074,8.788738000000047
876358095,generator_876358095,generator,biomass,biomass,,,unknown,45.13668380000007,8.788625300000048
876358096,generator_876358096,generator,biomass,biomass,,,unknown,45.136786900000075,8.788560900000048
877683759,generator_877683759,generator,biomass,biomass,,,unknown,45.247369599999935,9.093945200000023
877683760,generator_877683760,generator,biomass,biomass,,,unknown,45.24744709999994,9.094154400000024
877683761,generator_877683761,generator,biomass,biomass,,,unknown,45.24753019999993,9.093946500000024
877683763,generator_877683763,generator,biogas,biogas,,yes,unknown,45.24750669999995,9.093878300000021
877683764,generator_877683764,generator,biogas,biogas,,yes,unknown,45.247337799999954,9.093851000000022
877683765,plant_877683765,plant,unknown,other,,,unknown,45.24777619999994,9.093579500000002
878230578,plant_878230578,plant,unknown,other,,,unknown,45.24564169999979,9.26986719999999
878230581,generator_878230581,generator,biomass,biomass,,,unknown,45.24481459999975,9.269175199999989
878230582,generator_878230582,generator,biomass,biomass,,,unknown,45.24506949999975,9.26901699999999
878230584,generator_878230584,generator,biomass,biomass,,,unknown,45.24527159999975,9.270012099999988
878230585,generator_878230585,generator,biomass,biomass,,,unknown,45.24495429999975,9.270071099999988
878230586,generator_878230586,generator,biomass,biomass,,,unknown,45.24493729999975,9.269759999999987
878230587,generator_878230587,generator,biogas,biogas,,yes,unknown,45.24541379999975,9.26960409999999
878230588,generator_878230588,generator,biogas,biogas,,yes,unknown,45.24517039999975,9.268357299999991
878230591,plant_878230591,plant,unknown,other,,,unknown,45.25021639999976,9.27090639999999
878230593,generator_878230593,generator,solar,solar,,yes,unknown,45.25032409999976,9.27150739999999
878230594,generator_878230594,generator,biomass,biomass,,,unknown,45.25023809999976,9.27137599999999
878230595,generator_878230595,generator,biomass,biomass,,,unknown,45.250094499999754,9.27156779999999
878341670,generator_878341670,generator,biogas,biogas,,yes,unknown,45.126893299999985,8.719352400000036
878341672,generator_878341672,generator,biomass,biomass,,,unknown,45.1274525,8.719424300000039
878341673,generator_878341673,generator,biomass,biomass,,,unknown,45.12720649999999,8.719727400000039
878341674,generator_878341674,generator,biomass,biomass,,,unknown,45.1271403,8.71926610000004
878341675,plant_878341675,plant,unknown,other,,,unknown,45.12787269999999,8.71787400000004
878502422,plant_878502422,plant,solar,solar,,yes,unknown,45.214484899998865,9.98776319999988
878682958,plant_878682958,plant,biomass,biomass,,yes,unknown,45.07891120000013,8.709011999999955
878682963,generator_878682963,generator,biogas,biogas,,yes,unknown,45.07802570000014,8.707352399999953
878682964,generator_878682964,generator,biomass,biomass,,,unknown,45.07811950000014,8.70765479999995
878682965,generator_878682965,generator,biomass,biomass,,,unknown,45.07783160000014,8.70791759999995
882081024,plant_882081024,plant,unknown,other,,,unknown,45.261777299999885,8.770564600000046
882081027,generator_882081027,generator,biogas,biogas,,yes,unknown,45.26068079999989,8.771060800000047
882081029,generator_882081029,generator,biomass,biomass,,,unknown,45.26049249999998,8.770903900000047
882081030,generator_882081030,generator,biomass,biomass,,,unknown,45.26070489999998,8.771309000000047
882859227,generator_882859227,generator,biomass,biomass,,,unknown,45.188379400000066,8.799614300000016
882859228,generator_882859228,generator,biomass,biomass,,,unknown,45.18824140000007,8.799893300000017
882859229,plant_882859229,plant,biomass,biomass,,yes,unknown,45.18992940000006,8.799458700000015
886504721,generator_886504721,generator,solar,solar,,yes,unknown,45.49000270000008,9.654973599999975
886504722,generator_886504722,generator,solar,solar,,yes,unknown,45.48974710000008,9.654708599999974
886504723,generator_886504723,generator,solar,solar,,yes,unknown,45.49017570000008,9.655353599999975
886504724,generator_886504724,generator,solar,solar,,yes,unknown,45.48970660000008,9.655153799999974
886504725,generator_886504725,generator,solar,solar,,yes,unknown,45.48944810000008,9.654897699999974
886736066,generator_886736066,generator,biogas,biogas,,yes,unknown,45.04460820000011,8.791469399999997
886736068,generator_886736068,generator,biomass,biomass,,,unknown,45.04437610000002,8.79274519999997
886736069,generator_886736069,generator,biomass,biomass,,,unknown,45.04456370000002,8.79199819999997
886736070,generator_886736070,generator,biomass,biomass,,,unknown,45.04471340000002,8.79259769999997
889342609,generator_889342609,generator,biogas,biogas,,yes,unknown,45.13547420000011,9.423532000000034
889342613,generator_889342613,generator,biomass,biomass,,,unknown,45.135354600000085,9.423222500000037
889342614,generator_889342614,generator,biomass,biomass,,,unknown,45.13554380000008,9.423120600000036
889342615,plant_889342615,plant,biomass,biomass,,yes,unknown,45.136082999999864,9.423702900000022
889342629,generator_889342629,generator,biogas,biogas,,yes,unknown,45.17215020000009,9.400038900000034
889342634,generator_889342634,generator,biomass,biomass,,,unknown,45.17198760000011,9.400394300000038
889342635,generator_889342635,generator,biomass,biomass,,,unknown,45.171724700000105,9.399578900000037
889342636,generator_889342636,generator,biomass,biomass,,,unknown,45.171792800000105,9.399302600000038
889342641,plant_889342641,plant,biomass,biomass,,yes,unknown,45.17305790000012,9.399736200000039
889616644,generator_889616644,generator,biomass,biomass,,,unknown,45.21758169999997,8.653281000000009
889616645,plant_889616645,plant,biomass,biomass,,yes,unknown,45.21830039999997,8.653900900000037
889906864,generator_889906864,generator,biogas,biogas,,yes,unknown,45.11353079999982,8.679318900000016
889906865,generator_889906865,generator,biogas,biogas,,yes,unknown,45.11348489999982,8.679328200000016
889906866,generator_889906866,generator,biogas,biogas,,yes,unknown,45.11343279999983,8.679336300000017
889906867,generator_889906867,generator,biomass,biomass,,,unknown,45.11328089999996,8.680601000000005
889906870,generator_889906870,generator,biomass,biomass,,,unknown,45.113431999999804,8.680532300000024
889906871,generator_889906871,generator,biomass,biomass,,,unknown,45.113566399999804,8.680290900000024
889906872,generator_889906872,generator,biomass,biomass,,,unknown,45.113869299999806,8.679639100000024
889906876,generator_889906876,generator,biogas,biogas,,yes,unknown,45.12008009999982,8.657732300000024
889906877,generator_889906877,generator,biogas,biogas,,yes,unknown,45.12005829999982,8.657802000000025
889906878,generator_889906878,generator,biogas,biogas,,yes,unknown,45.12004559999982,8.657875400000025
889906879,generator_889906879,generator,biomass,biomass,,,unknown,45.12015029999981,8.657909200000026
889906880,generator_889906880,generator,biomass,biomass,,,unknown,45.1203546999998,8.658043300000026
889906882,generator_889906882,generator,biomass,biomass,,,unknown,45.1202723999998,8.658342400000024
889906883,generator_889906883,generator,biomass,biomass,,,unknown,45.12044329999965,8.658194600000002
890183663,generator_890183663,generator,biogas,biogas,,yes,unknown,45.114384099999974,9.060177499999998
890183664,generator_890183664,generator,biogas,biogas,,yes,unknown,45.11436069999997,9.0601057
890183666,generator_890183666,generator,biomass,biomass,,,unknown,45.11454029999995,9.059946800000002
890183667,generator_890183667,generator,biomass,biomass,,,unknown,45.114695499999954,9.060225800000001
890183668,generator_890183668,generator,biomass,biomass,,,unknown,45.11447399999996,9.0602888
890183669,plant_890183669,plant,biomass,biomass,,yes,unknown,45.11453219999996,9.061168200000003
891261343,plant_891261343,plant,biomass,biomass,,yes,unknown,45.233351399999805,9.325835299999982
891261344,generator_891261344,generator,biogas,biogas,,yes,unknown,45.232623699999806,9.324205899999981
891261348,generator_891261348,generator,biomass,biomass,,,unknown,45.23267409999982,9.324809599999988
891459981,plant_891459981,plant,biomass,biomass,,yes,unknown,45.234944500000104,8.876811000000027
891459982,plant_891459982,plant,biomass,biomass,,yes,unknown,45.23734510000011,8.877610300000027
891459998,generator_891459998,generator,biomass,biomass,,,unknown,45.23488520000014,8.87815910000002
891460006,generator_891460006,generator,biomass,biomass,,,unknown,45.23647540000013,8.87689680000002
891611149,plant_891611149,plant,biomass,biomass,,yes,unknown,45.22894339999993,8.835520999999995
891611150,generator_891611150,generator,biogas,biogas,,yes,unknown,45.22868209999993,8.837420599999994
891611152,generator_891611152,generator,biomass,biomass,,,unknown,45.228364399999926,8.8376105
891611153,generator_891611153,generator,biomass,biomass,,,unknown,45.22850519999993,8.8371089
891611154,generator_891611154,generator,biomass,biomass,,,unknown,45.228261499999924,8.8374871
891611155,generator_891611155,generator,biomass,biomass,,,unknown,45.22797059999992,8.837566200000001
892488496,plant_892488496,plant,biomass,biomass,,yes,unknown,45.15258060000009,8.683454300000005
892488510,plant_892488510,plant,biogas,biogas,,,unknown,45.161868399999975,8.635492600000024
892488513,generator_892488513,generator,biomass,biomass,,,unknown,45.161236699999975,8.635667000000023
892488515,generator_892488515,generator,biogas,biogas,,yes,unknown,45.161349799999975,8.635517200000024
892488521,generator_892488521,generator,biomass,biomass,,,unknown,45.170733899999966,8.646189300000026
892488523,generator_892488523,generator,biogas,biogas,,yes,unknown,45.170605099999975,8.645694900000027
895936073,generator_895936073,generator,biomass,biomass,,,unknown,45.287293400000124,9.107826900000012
895936074,generator_895936074,generator,biomass,biomass,,,unknown,45.287201000000124,9.10748360000001
895936075,generator_895936075,generator,biomass,biomass,,,unknown,45.28695750000012,9.10744070000001
