time,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD
2013-01-22 17:00:00,1805.561368660333,5508.687233046494,7314.248601706827,23541.300137883452,1702.0578507116516,3749.127427918908,4841.664561821658
2013-01-22 18:00:00,1816.3643927336082,5541.646777830562,7358.01117056417,23682.15230525921,1712.241593150153,3771.5591849118227,4870.633180514962
2013-01-22 19:00:00,1762.971305931111,5378.746850579631,7141.718156510742,22986.001676694166,1661.909256546525,3660.6920110416695,4727.458087878967
2013-01-22 20:00:00,1635.501750275959,4989.8429196317475,6625.344669907706,21324.02600519037,1541.7468728716046,3396.0100037577236,4385.644820803686
2013-01-22 21:00:00,1573.09683730909,4799.448312554484,6372.545149863574,20510.37723548858,1482.9193116034733,3266.4303755590017,4218.304258007177
2013-01-22 22:00:00,1480.997056594886,4518.455987955098,5999.453044549984,19309.56034936135,1396.0991361531412,3075.191340445432,3971.336056219408
2013-01-22 23:00:00,1288.9666645821308,3932.5798237887934,5221.546488370924,16805.826512099502,1215.076855784429,2676.4530742278635,3456.4010559813823
2013-01-23 00:00:00,1228.6263446811406,3748.484198103607,4977.110542784747,16019.096353899966,1158.1955351134318,2551.160435452559,3294.5967586672623
2013-01-23 01:00:00,1179.6032394335282,3598.9168897366876,4778.520129170215,15379.922491212943,1111.982671567912,2449.367236021211,3163.1398968249387
2013-01-23 02:00:00,1169.3936496798153,3567.7678866027486,4737.161536282563,15246.807649010076,1102.3583449210998,2428.1677057045845,3135.7625892688043
2013-01-23 03:00:00,1169.3936496798153,3567.7678866027486,4737.161536282563,15246.807649010076,1102.3583449210998,2428.1677057045845,3135.7625892688043
2013-01-23 04:00:00,1225.8027651224993,3739.8695827622746,4965.672347884774,15982.281912138575,1155.5338168033752,2545.297461337164,3287.0252491501415
2013-01-23 05:00:00,1464.7812850675634,4468.982392021419,5933.763677088982,19098.135608492372,1380.812931146493,3041.5203753632204,3927.8530000856317
2013-01-23 06:00:00,1623.0975089881674,4951.99813251804,6575.095641506206,21162.29682101133,1530.0537027404382,3370.2534263066404,4352.382492254895
2013-01-23 07:00:00,1709.330359011206,5215.090713161577,6924.421072172782,22286.619394241647,1611.3432683672513,3549.3101722143506,4583.61835123387
2013-01-23 08:00:00,1768.7013688101915,5396.229016943195,7164.930385753386,23060.711477416957,1667.3108444834927,3672.590103389314,4742.823415726692
2013-01-23 09:00:00,1771.46834569779,5404.6709400588625,7176.139285756652,23096.78792129539,1669.919204861611,3678.335545843818,4750.243143559042
2013-01-23 10:00:00,1771.5405247429692,5404.89115510753,7176.431679850499,23097.729007317568,1669.9872462545188,3678.485420803872,4750.436693737516
2013-01-23 11:00:00,1767.7863632256679,5393.437375701241,7161.2237389269085,23048.78143645186,1666.4482914484004,3670.690155487692,4740.369802025517
2013-01-23 12:00:00,1766.6910802617938,5390.095716212733,7156.786796474527,23034.500899973835,1665.4157954060222,3668.415873664616,4737.432769364428
2013-01-23 13:00:00,1766.6910802617938,5390.095716212733,7156.786796474527,23034.500899973835,1665.4157954060222,3668.415873664616,4737.432769364428
2013-01-23 14:00:00,1765.111823181306,5385.277473272901,7150.3892964542065,23013.910204153715,1663.9270689861992,3665.136651956087,4733.197946237769
2013-01-23 15:00:00,1765.111823181306,5385.277473272901,7150.3892964542065,23013.910204153715,1663.9270689861992,3665.136651956087,4733.197946237769
2013-01-23 16:00:00,1801.456355699366,5496.163021528639,7297.619377228004,23487.778089914664,1698.1881569650075,3740.603643044543,4830.656851907217
2013-01-23 17:00:00,1816.3643927336082,5541.646777830562,7358.01117056417,23682.15230525921,1712.241593150153,3771.5591849118227,4870.633180514962
2013-01-23 18:00:00,1816.3643927336082,5541.646777830562,7358.01117056417,23682.15230525921,1712.241593150153,3771.5591849118227,4870.633180514962
2013-01-23 19:00:00,1757.133144717859,5360.934881018181,7118.068025736039,22909.88246648062,1656.4057669951792,3648.569459732624,4711.8028912498
2013-01-23 20:00:00,1636.8785996094712,4994.043625560106,6630.922225169576,21341.977664971895,1543.0447945363167,3398.868939316481,4389.336881755334
2013-01-23 21:00:00,1572.6845315368637,4798.190386026482,6370.874917563346,20505.00150354115,1482.5306411939862,3265.5742501975637,4217.198648261272
2013-01-23 22:00:00,1483.233755827454,4525.280057588219,6008.513813415672,19338.722918336294,1398.2076169583643,3079.8356968136936,3977.333829320752
2013-01-23 23:00:00,1286.7897173421525,3925.9380548209615,5212.7277721631135,16777.44300254386,1213.0247016983349,2671.9327888760613,3450.5635095608036
2013-01-24 00:00:00,1223.575258504176,3733.073559385352,4956.648817889527,15953.239198458905,1153.4340016472486,2540.672192817588,3281.052126307376
2013-01-24 01:00:00,1174.0529432330072,3581.9831834943343,4756.036126727341,15307.55652737558,1106.7505452132807,2437.842417158983,3148.256618478319
2013-01-24 02:00:00,1162.7477300482262,3547.491482121658,4710.239212169884,15160.156709609675,1096.093401574124,2414.3678980619216,3117.9413652885555
2013-01-24 03:00:00,1162.7477300482262,3547.491482121658,4710.239212169884,15160.156709609675,1096.093401574124,2414.3678980619216,3117.9413652885555
2013-01-24 04:00:00,1215.6725042250448,3708.9626084318243,4924.635112656869,15850.2013767431,1145.9842714987683,2524.2626520851245,3259.8606641958204
2013-01-24 05:00:00,1459.5930757281176,4453.153396648206,5912.746472376322,19030.49061156342,1375.9221350812827,3030.7474056520145,3913.9406680352704
2013-01-24 06:00:00,1626.573679041371,4962.603772361889,6589.17745140326,21207.619878966158,1533.3306018988721,3377.471460939407,4361.703941888008
2013-01-24 07:00:00,1712.8065290644092,5225.696353005426,6938.502882069835,22331.94245219647,1614.620167525685,3556.5282068471165,4592.939800866982
2013-01-24 08:00:00,1768.7013688101915,5396.229016943195,7164.930385753386,23060.711477416957,1667.3108444834927,3672.590103389314,4742.823415726692
2013-01-24 09:00:00,1771.46834569779,5404.6709400588625,7176.139285756652,23096.78792129539,1669.919204861611,3678.335545843818,4750.243143559042
2013-01-24 10:00:00,1767.7863632256679,5393.437375701241,7161.2237389269085,23048.78143645186,1666.4482914484004,3670.690155487692,4740.369802025517
2013-01-24 11:00:00,1757.8494876945424,5363.120411501183,7120.969899195725,22919.22230134222,1657.0810457247915,3650.0568980154185,4713.7237854739005
2013-01-24 12:00:00,1748.3439840985207,5334.119543841984,7082.463527940504,22795.287486940586,1648.1204436087967,3630.319355516673,4688.234505130428
2013-01-24 13:00:00,1741.1769794261452,5312.2533321345445,7053.430311560689,22701.842527931967,1641.364286338022,3615.4375496364537,4669.015976677752
2013-01-24 14:00:00,1735.7213331056232,5295.608398456009,7031.329731561632,22630.710629727455,1636.2213840740906,3604.109264919956,4654.386504697244
2013-01-24 15:00:00,1736.4182694522349,5297.734720175927,7034.152989628161,22639.79743674347,1636.8783686556098,3605.5564066333027,4656.255359486566
2013-01-24 16:00:00,1793.7280908572839,5472.584430067764,7266.312520925047,23387.015299266623,1690.9029136743823,3724.5564179584358,4809.933288222398
2013-01-24 17:00:00,1805.561368660333,5508.687233046494,7314.248601706827,23541.300137883452,1702.0578507116516,3749.127427918908,4841.664561821658
2013-01-24 18:00:00,1823.9568111651886,5564.810907949843,7388.767719115031,23781.143900988158,1719.3987774041268,3787.3243340117924,4890.992468156333
2013-01-24 19:00:00,1764.8195320950495,5384.385706200819,7149.205238295869,23010.0992496724,1663.6515334399194,3664.529729063606,4732.414159312203
2013-01-24 20:00:00,1634.5639333894217,4986.981682124414,6621.545615513835,21311.798545529593,1540.8628161887543,3394.0626897130664,4383.130037942335
2013-01-24 21:00:00,1573.09683730909,4799.448312554484,6372.545149863574,20510.37723548858,1482.9193116034733,3266.4303755590017,4218.304258007177
2013-01-24 22:00:00,1480.997056594886,4518.455987955098,5999.453044549984,19309.56034936135,1396.0991361531412,3075.191340445432,3971.336056219408
2013-01-24 23:00:00,1288.9666645821308,3932.5798237887934,5221.546488370924,16805.826512099502,1215.076855784429,2676.4530742278635,3456.4010559813823
2013-01-25 00:00:00,1223.998203876222,3734.3639468580277,4958.36215073425,15958.753651812909,1153.8327017431902,2541.5504105964865,3282.1862664451564
2013-01-25 01:00:00,1177.9268640858827,3593.802343293871,4771.7292073797535,15358.065546393642,1110.4023941701314,2445.8863547261,3158.644648281252
2013-01-25 02:00:00,1171.7412561009075,3574.930329123151,4746.671585224058,15277.416249927119,1104.5713751779256,2433.0423534324573,3142.0577631750452
2013-01-25 03:00:00,1171.7412561009075,3574.930329123151,4746.671585224058,15277.416249927119,1104.5713751779256,2433.0423534324573,3142.0577631750452
2013-01-25 04:00:00,1228.1503715435913,3747.0320252826764,4975.182396826267,16012.890513055614,1157.7468470602007,2550.1721090650362,3293.3204230563815
2013-01-25 05:00:00,1472.7858390377726,4493.403929293586,5966.189768331358,19202.500716626244,1388.3586253349702,3058.1412963459475,3949.3174409866383
2013-01-25 06:00:00,1625.794860334544,4960.227631211761,6586.022491546305,21197.46547200517,1532.596428850398,3375.854295981282,4359.615517202822
2013-01-25 07:00:00,1712.2534401073644,5224.0089032575,6936.262343364864,22324.731158597293,1614.0987843050314,3555.379754617839,4591.4566769757985
2013-01-25 08:00:00,1764.474468593686,5383.332932843156,7147.807401436842,23005.600237014492,1663.326250648825,3663.8132277805194,4731.488861642942
2013-01-25 09:00:00,1785.1828749826195,5446.5133574310485,7231.6962324136675,23275.600924136445,1682.8475509390298,3706.8128486900246,4787.019046927916
2013-01-25 10:00:00,1767.7863632256679,5393.437375701241,7161.2237389269085,23048.78143645186,1666.4482914484004,3670.690155487692,4740.369802025517
2013-01-25 11:00:00,1760.0580983835855,5369.858784240366,7129.916882623951,22948.01864580382,1659.163048157775,3654.642930401585,4719.646238340698
2013-01-25 12:00:00,1752.1498966293468,5345.731213283166,7097.881109912512,22844.90979872785,1651.70818280983,3638.222078351382,4698.440168668503
2013-01-25 13:00:00,1741.1769794261452,5312.2533321345445,7053.430311560689,22701.842527931967,1641.364286338022,3615.4375496364537,4669.015976677752
2013-01-25 14:00:00,1736.4182694522349,5297.734720175927,7034.152989628161,22639.79743674347,1636.8783686556098,3605.5564066333027,4656.255359486566
2013-01-25 15:00:00,1750.5706395488585,5340.912970343332,7091.4836098921905,22824.319102907728,1650.2194563900068,3634.9428566428523,4694.205345541844
2013-01-25 16:00:00,1801.456355699366,5496.163021528639,7297.619377228004,23487.778089914664,1698.1881569650075,3740.603643044543,4830.656851907217
2013-01-25 17:00:00,1816.3643927336082,5541.646777830562,7358.01117056417,23682.15230525921,1712.241593150153,3771.5591849118227,4870.633180514962
2013-01-25 18:00:00,1823.9568111651886,5564.810907949843,7388.767719115031,23781.143900988158,1719.3987774041268,3787.3243340117924,4890.992468156333
2013-01-25 19:00:00,1762.4585623365836,5377.182492733908,7139.64105507049,22979.316414668705,1661.4259058969067,3659.6273332594023,4726.083151233768
2013-01-25 20:00:00,1635.501750275959,4989.8429196317475,6625.344669907706,21324.02600519037,1541.7468728716046,3396.0100037577236,4385.644820803686
2013-01-25 21:00:00,1566.4738992131117,4779.242023713889,6345.715922927,20424.025934326368,1476.6760323792391,3252.678287538053,4200.544659673376
2013-01-25 22:00:00,1480.997056594886,4518.455987955098,5999.453044549984,19309.56034936135,1396.0991361531412,3075.191340445432,3971.336056219408
2013-01-25 23:00:00,1252.1123675574927,3820.139006751841,5072.251374309333,16325.312206306928,1180.3352254682097,2599.9275912340295,3357.5752021764615
2013-01-26 00:00:00,1190.8481899249286,3633.224732318731,4824.072922243659,15526.536590932032,1122.58300706299,2472.716623665775,3193.293553875127
2013-01-26 01:00:00,1141.3383017063497,3482.1722708110924,4623.510572517442,14881.015946451578,1075.911265302801,2369.912651950764,3060.5313695437785
2013-01-26 02:00:00,1126.8316754941181,3437.913201029825,4564.744876523943,14691.875412334139,1062.2362291282132,2339.7906128094423,3021.6314355606605
2013-01-26 03:00:00,1129.2358845862527,3445.2483357758915,4574.484220362144,14723.222011134136,1064.502617316977,2344.782792198206,3028.0783911516714
2013-01-26 04:00:00,1138.0682845392596,3472.1955942312443,4610.263878770504,14838.380754470474,1072.828701349111,2363.122679998717,3051.76272478362
2013-01-26 05:00:00,1246.9267117220038,3804.317802005349,5051.244513727353,16257.700502515554,1175.446836527749,2589.159923703014,3343.6697174201504
2013-01-26 06:00:00,1367.908324523694,4173.427308578659,5541.335633102353,17835.084970063708,1289.4931976401704,2840.370151558753,3668.0853797737277
2013-01-26 07:00:00,1475.014367057679,4500.203068921199,5975.217435978877,19231.556747560946,1390.4594033409967,3062.7686857376,3955.2933027470244
2013-01-26 08:00:00,1525.5129720083341,4654.27206109549,6179.785033103824,19889.96849491121,1438.0631838040347,3167.6256616224005,4090.70675933445
2013-01-26 09:00:00,1588.2496702559915,4845.678930271464,6433.928600527455,20707.943152955508,1497.2035108145653,3297.8942197672177,4258.937013871162
2013-01-26 10:00:00,1578.315348228823,4815.369756698128,6393.685104926951,20578.417310983445,1487.8386722157056,3277.2662644751354,4232.297844613595
2013-01-26 11:00:00,1551.8489606508813,4734.621988227847,6286.470948878728,20233.34281816786,1462.8894660912765,3222.3105807145685,4161.327467732618
2013-01-26 12:00:00,1535.6294439844219,4685.136966041643,6220.7664100260645,20021.869247363767,1447.5997306349964,3188.6318391014106,4117.834368900902
2013-01-26 13:00:00,1523.7771000184953,4648.975993050059,6172.753093068553,19867.33581998637,1436.4268203996005,3164.0212395288495,4086.0519688394043
2013-01-26 14:00:00,1523.7771000184953,4648.975993050059,6172.753093068553,19867.33581998637,1436.4268203996005,3164.0212395288495,4086.0519688394043
2013-01-26 15:00:00,1545.0292325166317,4713.815301754564,6258.844534271196,20144.425725869714,1456.460677786379,3208.1498713402666,4143.040171270713
2013-01-26 16:00:00,1630.3023055191038,4973.979645500959,6604.2819510200625,21256.234518456084,1536.845485457499,3385.21370445368,4371.702360659508
2013-01-26 17:00:00,1655.9582109411542,5052.254669049763,6708.212879990917,21590.741769404733,1561.0306701865659,3438.4864762217594,4440.499406409082
2013-01-26 18:00:00,1697.4955491057826,5178.983235806814,6876.478784912596,22132.314579742273,1600.1868870551327,3524.735980945765,4551.882969258181
2013-01-26 19:00:00,1635.3202812614288,4989.28926575939,6624.609547020819,21321.6599728799,1541.575806539436,3395.633195485514,4385.158206439882
2013-01-26 20:00:00,1569.978498277034,4789.934399201907,6359.91289747894,20469.719655879548,1479.9797308598793,3259.9553531102742,4209.942342513576
2013-01-26 21:00:00,1535.1706644401816,4683.737250107305,6218.907914547487,20015.887580312432,1447.1672505550757,3187.6792140605044,4116.60413840329
2013-01-26 22:00:00,1482.2269943340827,4522.208473159399,6004.43546749348,19325.59654396094,1397.2585679072881,3077.745223903891,3974.634169520056
2013-01-26 23:00:00,1259.3155468692564,3842.1155856711707,5101.431132540427,16419.228818097887,1187.1254836729297,2614.884511333615,3376.8907339615093
2013-01-27 00:00:00,1217.0542903328728,3713.17837623851,4930.232666571383,15868.217403257266,1147.2868469379948,2527.1318385255827,3263.565963249296
2013-01-27 01:00:00,1174.3554483350906,3582.9061130733016,4757.2615614083925,15311.500654407202,1107.0357092585568,2438.4705487722263,3149.067794580084
2013-01-27 02:00:00,1164.6772427547899,3553.3783393601548,4718.055582114945,15185.314114134108,1097.9123052720313,2418.3744021532575,3123.1154089157103
2013-01-27 03:00:00,1161.4727655225909,3543.601622199497,4705.0743877220875,15143.533446017476,1094.891524186901,2411.7205194927683,3114.5225113694955
2013-01-27 04:00:00,1174.3780042867088,3582.9749302760097,4757.3529345627185,15311.794743789127,1107.0569721938402,2438.517384697242,3149.128279010856
2013-01-27 05:00:00,1294.5317711056016,3949.5587156661345,5244.090486771735,16878.385576134817,1220.3229434626053,2688.008645735198,3471.324048633492
2013-01-27 06:00:00,1389.7604453348822,4240.097154875214,5629.857600210095,18119.997653506394,1310.092649105494,2885.744618975615,3726.6824680636014
2013-01-27 07:00:00,1496.9876090732182,4567.2424506119205,6064.230059685138,19518.048635496034,1411.173032756919,3108.394653234835,4014.2151810179926
2013-01-27 08:00:00,1518.3686084043752,4632.474926278316,6150.843534682692,19796.81873505577,1431.3283697060353,3152.790868406537,4071.5489435556815
2013-01-27 09:00:00,1586.7339103072295,4841.054414249445,6427.7883245566745,20688.1803464898,1495.7746415635029,3294.7468456060938,4254.872460123208
2013-01-27 10:00:00,1599.5487550312762,4880.151934140008,6479.700689171284,20855.263067191223,1507.854877354324,3321.3560136318215,4289.235833555205
2013-01-27 11:00:00,1551.8489606508813,4734.621988227847,6286.470948878728,20233.34281816786,1462.8894660912765,3222.3105807145685,4161.327467732618
2013-01-27 12:00:00,1535.6294439844219,4685.136966041643,6220.7664100260645,20021.869247363767,1447.5997306349964,3188.6318391014106,4117.834368900902
2013-01-27 13:00:00,1523.7771000184953,4648.975993050059,6172.753093068553,19867.33581998637,1436.4268203996005,3164.0212395288495,4086.0519688394043
2013-01-27 14:00:00,1523.7771000184953,4648.975993050059,6172.753093068553,19867.33581998637,1436.4268203996005,3164.0212395288495,4086.0519688394043
2013-01-27 15:00:00,1545.0292325166317,4713.815301754564,6258.844534271196,20144.425725869714,1456.460677786379,3208.1498713402666,4143.040171270713
2013-01-27 16:00:00,1648.2690998264097,5028.795533865288,6677.064633691697,21490.48947353287,1553.7823361420933,3422.5205512319076,4419.88083456636
2013-01-27 17:00:00,1655.9582109411542,5052.254669049763,6708.212879990917,21590.741769404733,1561.0306701865659,3438.4864762217594,4440.499406409082
2013-01-27 18:00:00,1672.820699903938,5103.701371044499,6776.5220709484365,21810.59855225071,1576.9265196546678,3473.500306806903,4485.716653882535
2013-01-27 19:00:00,1612.9820584136626,4921.136343822575,6534.118402236237,21030.409385813804,1520.5181187593762,3349.249369699706,4325.257621606063
2013-01-27 20:00:00,1557.2339600285982,4751.0513812337485,6308.285341262346,20303.55360623274,1467.96577123715,3233.492171779127,4175.767497911082
2013-01-27 21:00:00,1518.638088188617,4633.2970970850165,6151.935185273633,19800.332270841394,1431.5824016045563,3153.3504251559816,4072.271561321069
2013-01-27 22:00:00,1454.4081008270175,4437.334269402174,5891.742370229192,18962.887785942068,1371.0343880407554,3019.9811520357175,3900.0370092240405
2013-01-27 23:00:00,1287.4949951350231,3928.0898259215032,5215.584821056526,16786.638567142625,1213.6895495540346,2673.3972510446974,3452.454732177355
2013-01-28 00:00:00,1225.6241049623209,3739.32449857931,4964.94860354163,15979.952502279433,1155.3653983084298,2544.926485463163,3286.5461668097905
2013-01-28 01:00:00,1176.1018748079512,3588.2343823758506,4764.3362571838015,15334.270940967363,1108.682022111954,2442.096886543898,3153.750887223869
2013-01-28 02:00:00,1166.1272074182648,3557.8021169003105,4723.929324318575,15204.21906742158,1099.2791509420585,2421.3851568048044,3127.0035307203148
2013-01-28 03:00:00,1167.5925782222791,3562.2728978883547,4729.865476110634,15223.324889305768,1100.6605195980721,2424.4279012768343,3130.9329645323537
2013-01-28 04:00:00,1217.8949038354547,3715.743050555304,4933.637954390759,15879.177504147616,1148.0792724053968,2528.8773162443194,3265.8200924504868
2013-01-28 05:00:00,1459.5930757281176,4453.153396648206,5912.746472376322,19030.49061156342,1375.9221350812827,3030.7474056520145,3913.9406680352704
2013-01-28 06:00:00,1626.573679041371,4962.603772361889,6589.17745140326,21207.619878966158,1533.3306018988721,3377.471460939407,4361.703941888008
2013-01-28 07:00:00,1709.7382387099067,5216.335135936594,6926.0733746465,22291.937418083944,1611.7277664271733,3550.1571071301246,4584.7120923367565
2013-01-28 08:00:00,1768.7013688101915,5396.229016943195,7164.930385753386,23060.711477416957,1667.3108444834927,3672.590103389314,4742.823415726692
2013-01-28 09:00:00,1782.4375177618551,5438.137394954959,7220.574912716813,23239.80636215616,1680.2595708837869,3701.1122980278005,4779.6572928518535
2013-01-28 10:00:00,1773.2946117277004,5410.242796290245,7183.5374080179445,23120.599173290462,1671.6407804821633,3682.127665116116,4755.140328263451
2013-01-28 11:00:00,1771.5405247429692,5404.89115510753,7176.431679850499,23097.729007317568,1669.9872462545188,3678.485420803872,4750.436693737516
2013-01-28 12:00:00,1766.6910802617938,5390.095716212733,7156.786796474527,23034.500899973835,1665.4157954060222,3668.415873664616,4737.432769364428
2013-01-28 13:00:00,1766.6910802617938,5390.095716212733,7156.786796474527,23034.500899973835,1665.4157954060222,3668.415873664616,4737.432769364428
2013-01-28 14:00:00,1765.111823181306,5385.277473272901,7150.3892964542065,23013.910204153715,1663.9270689861992,3665.136651956087,4733.197946237769
2013-01-28 15:00:00,1765.111823181306,5385.277473272901,7150.3892964542065,23013.910204153715,1663.9270689861992,3665.136651956087,4733.197946237769
2013-01-28 16:00:00,1809.4110312256191,5520.432381892176,7329.843413117794,23591.49287209454,1705.6868319833861,3757.120994774215,4851.987542331119
2013-01-28 17:00:00,1823.9568111651886,5564.810907949843,7388.767719115031,23781.143900988158,1719.3987774041268,3787.3243340117924,4890.992468156333
2013-01-28 18:00:00,1831.8330090031689,5588.840836385464,7420.673845388633,23883.835474073163,1726.8234734552166,3803.678732070274,4912.112718409771
2013-01-28 19:00:00,1764.475830462463,5383.337087844074,7147.812918306537,23005.61799335453,1663.327534448691,3663.816055609954,4731.4925135331005
2013-01-28 20:00:00,1633.7326827346815,4984.445573438932,6618.178256173614,21300.960519477027,1540.0792168454323,3392.336653321695,4380.901015485993
2013-01-28 21:00:00,1570.1989507853054,4790.606989975549,6360.805940760854,20472.593963423697,1480.1875459632179,3260.41310800006,4210.533492233208
2013-01-28 22:00:00,1480.997056594886,4518.455987955098,5999.453044549984,19309.56034936135,1396.0991361531412,3075.191340445432,3971.336056219408
2013-01-28 23:00:00,1288.9666645821308,3932.5798237887934,5221.546488370924,16805.826512099502,1215.076855784429,2676.4530742278635,3456.4010559813823
2013-01-29 00:00:00,1228.6263446811406,3748.484198103607,4977.110542784747,16019.096353899966,1158.1955351134318,2551.160435452559,3294.5967586672623
2013-01-29 01:00:00,1179.6032394335282,3598.9168897366876,4778.520129170215,15379.922491212943,1111.982671567912,2449.367236021211,3163.1398968249387
2013-01-29 02:00:00,1165.9162028746339,3557.1583514455388,4723.074554320173,15201.467944486469,1099.0802422002919,2420.9470199817238,3126.437715988668
2013-01-29 03:00:00,1165.9162028746339,3557.1583514455388,4723.074554320173,15201.467944486469,1099.0802422002919,2420.9470199817238,3126.437715988668
2013-01-29 04:00:00,1216.2185284878092,3710.6285041124875,4926.847032600296,15857.320559328315,1146.4989950076163,2525.3964349492085,3261.3248439068
2013-01-29 05:00:00,1455.1969633160743,4439.741053684073,5894.938017000147,18973.173145910852,1371.778029113242,3021.6191722359245,3902.1523665991544
2013-01-29 06:00:00,1623.0975089881674,4951.99813251804,6575.095641506206,21162.29682101133,1530.0537027404382,3370.2534263066404,4352.382492254895
2013-01-29 07:00:00,1709.330359011206,5215.090713161577,6924.421072172782,22286.619394241647,1611.3432683672513,3549.3101722143506,4583.61835123387
2013-01-29 08:00:00,1768.7013688101915,5396.229016943195,7164.930385753386,23060.711477416957,1667.3108444834927,3672.590103389314,4742.823415726692
2013-01-29 09:00:00,1787.5046910137478,5453.597114621562,7241.101805635309,23305.87326436396,1685.0362692358897,3711.6339443979728,4793.245063164253
2013-01-29 10:00:00,1771.5405247429692,5404.89115510753,7176.431679850499,23097.729007317568,1669.9872462545188,3678.485420803872,4750.436693737516
2013-01-29 11:00:00,1767.7863632256679,5393.437375701241,7161.2237389269085,23048.78143645186,1666.4482914484004,3670.690155487692,4740.369802025517
2013-01-29 12:00:00,1756.7542047306686,5359.778752012676,7116.532956743345,22904.941764864194,1656.0485496824137,3647.782616192343,4710.786752812812
2013-01-29 13:00:00,1752.1498966293468,5345.731213283166,7097.881109912512,22844.90979872785,1651.70818280983,3638.222078351382,4698.440168668503
2013-01-29 14:00:00,1739.5977223456568,5307.435089194711,7047.032811540367,22681.251832111844,1639.8755599181989,3612.158327927924,4664.781153551093
2013-01-29 15:00:00,1746.7647270180325,5329.30130090215,7076.066027920182,22774.696791120463,1646.6317171889732,3627.0401338081433,4683.999682003769
2013-01-29 16:00:00,1778.5534680099508,5426.287332336092,7204.840800346043,23189.16528035904,1676.5981736654314,3693.0473284792606,4769.242102115855
2013-01-29 17:00:00,1805.561368660333,5508.687233046494,7314.248601706827,23541.300137883452,1702.0578507116516,3749.127427918908,4841.664561821658
2013-01-29 18:00:00,1805.561368660333,5508.687233046494,7314.248601706827,23541.300137883452,1702.0578507116516,3749.127427918908,4841.664561821658
2013-01-29 19:00:00,1755.3790577331279,5355.583239835466,7110.962297568594,22887.012300507726,1654.7522327675347,3644.92721542038,4707.099256723865
2013-01-29 20:00:00,1636.8785996094712,4994.043625560106,6630.922225169576,21341.977664971895,1543.0447945363167,3398.868939316481,4389.336881755334
2013-01-29 21:00:00,1572.796545243769,4798.532134852008,6371.328680095778,20506.461962509526,1482.6362337329797,3265.80683916859,4217.499016226922
2013-01-29 22:00:00,1483.3457695343595,4525.6218064137465,6008.967575948105,19340.183377304675,1398.313209497358,3080.0682857847205,3977.6341972864034
2013-01-29 23:00:00,1287.4949951350231,3928.0898259215032,5215.584821056526,16786.638567142625,1213.6895495540346,2673.3972510446974,3452.454732177355
2013-01-30 00:00:00,1225.6241049623209,3739.32449857931,4964.94860354163,15979.952502279433,1155.3653983084298,2544.926485463163,3286.5461668097905
2013-01-30 01:00:00,1174.758391259475,3584.13547396999,4758.893865229465,15316.754311516848,1107.4155535439636,2439.307232806298,3150.14829758114
2013-01-30 02:00:00,1162.7477300482262,3547.491482121658,4710.239212169884,15160.156709609675,1096.093401574124,2414.3678980619216,3117.9413652885555
2013-01-30 03:00:00,1164.091213596702,3551.5903905275172,4715.681604124219,15177.673339060184,1097.359870142114,2417.157551799521,3121.5439549312837
2013-01-30 04:00:00,1217.7084980466075,3715.174334804617,4932.8828328512245,15876.747105104492,1147.9035522987126,2528.4902570904073,3265.3202399848515
2013-01-30 05:00:00,1459.5930757281176,4453.153396648206,5912.746472376322,19030.49061156342,1375.9221350812827,3030.7474056520145,3913.9406680352704
2013-01-30 06:00:00,1626.573679041371,4962.603772361889,6589.17745140326,21207.619878966158,1533.3306018988721,3377.471460939407,4361.703941888008
2013-01-30 07:00:00,1709.7382387099067,5216.335135936594,6926.0733746465,22291.937418083944,1611.7277664271733,3550.1571071301246,4584.7120923367565
2013-01-30 08:00:00,1764.25844215894,5382.673845822498,7146.932287981438,23002.783637575478,1663.1226078950517,3663.3646633363974,4730.909580566329
2013-01-30 09:00:00,1765.960097195758,5387.8655194698595,7153.825616665617,23024.970184456794,1664.7267158278482,3666.8980362153948,4735.472617321108
2013-01-30 10:00:00,1757.8494876945424,5363.120411501183,7120.969899195725,22919.22230134222,1657.0810457247915,3650.0568980154185,4713.7237854739005
2013-01-30 11:00:00,1739.092809496597,5305.894622604267,7044.987432100864,22674.66866904162,1639.3995911178113,3611.1099101649083,4663.427215274314
2013-01-30 12:00:00,1722.6133461273344,5255.61651461779,6978.229860745124,22459.805856832187,1623.864810362073,3576.89140660835,4619.237061908329
2013-01-30 13:00:00,1714.3743804938902,5230.479797812569,6944.854178306459,22352.38443866875,1616.098142121629,3559.7837454841283,4597.1440394135525
2013-01-30 14:00:00,1707.475153269785,5209.430563160682,6916.905716430467,22262.4308200207,1609.5944119995427,3545.45796156656,4578.643563863564
2013-01-30 15:00:00,1715.1445172872639,5232.829450831843,6947.973968119107,22362.42564896197,1616.8241309459559,3561.3828830296047,4599.209183298969
2013-01-30 16:00:00,1744.8485776488426,5323.455214610162,7068.303792259005,22749.71362068268,1644.825410777253,3623.0613777931376,4678.861472548807
2013-01-30 17:00:00,1782.6584809709175,5438.811543853945,7221.470024824862,23242.687328327822,1680.467867412075,3701.5711133536242,4780.249812030294
2013-01-30 18:00:00,1805.561368660333,5508.687233046494,7314.248601706827,23541.300137883452,1702.0578507116516,3749.127427918908,4841.664561821658
