osm_id,name,lon,lat,voltage_kv,operator,substation_type
404112599,,14.966316660000052,41.54512262000255,0.0,,minor_distribution
404112602,,14.960837860000064,41.5444990800025,0.0,,minor_distribution
404112637,,14.982495839999995,41.58705576,0.0,,minor_distribution
404112651,,14.981401719999997,41.56207866000294,0.0,,minor_distribution
404112785,,14.965313640000048,41.54539694000259,0.0,,minor_distribution
404112930,,14.96435111666672,41.54571446666926,0.0,,minor_distribution
404146748,,18.059857580000106,40.12878034000129,0.0,,minor_distribution
404146938,,18.077806740000078,40.130502100000854,0.0,,minor_distribution
404146978,,18.05794834000009,40.14809046000124,0.0,,minor_distribution
404147127,,18.06681677999984,40.147378180006655,0.0,,minor_distribution
404147311,,18.063005880000034,40.13539438000025,0.0,,minor_distribution
404147375,,18.06420924000004,40.14166202000428,0.0,,minor_distribution
404147551,,18.07782690000011,40.130425220002145,0.0,,minor_distribution
404147710,,18.077816600000084,40.130466340001114,0.0,,minor_distribution
404147759,,18.07871000000004,40.1416781400043,0.0,,minor_distribution
404147810,,18.042338220000083,40.14896300000292,0.0,,minor_distribution
404147944,,18.069176300000038,40.14124290000406,0.0,,minor_distribution
404152977,,18.057108520000014,40.10785924000179,0.0,,minor_distribution
404153020,,18.05931106000005,40.11942574000122,0.0,,minor_distribution
404153048,,18.072237840000035,40.100006520003866,0.0,,minor_distribution
404153067,,18.048625460000018,40.11602238000355,0.0,,minor_distribution
404153190,,18.06222660000001,40.118146940000884,0.0,,minor_distribution
404153288,,18.07457574,40.10379800000006,0.0,,minor_distribution
404153326,,18.064207179999993,40.105058400000516,0.0,,minor_distribution
404153628,,18.05819561428572,40.10759994285877,0.0,,minor_distribution
404157354,,18.019455259999976,40.12304868000304,0.0,,minor_distribution
404157448,,18.039409299999953,40.11579788000314,0.0,,minor_distribution
404157551,,18.03130593999993,40.123572780003585,0.0,,minor_distribution
404157885,,18.036464420000005,40.11137674000217,0.0,,minor_distribution
404161501,,18.010762499999988,40.125221440000104,0.0,,minor_distribution
404161691,,18.009049420000103,40.14231556000142,0.0,,minor_distribution
404161902,,18.007249040000154,40.144235700002895,0.0,,minor_distribution
404162245,,18.015117900000185,40.1381498400048,0.0,,minor_distribution
404162290,,18.010465000000107,40.14199822000125,0.0,,minor_distribution
404162441,,18.02001179999994,40.12491170000398,0.0,,minor_distribution
404166082,Copertino,18.034104072727267,40.27773870909199,150.0,Enel Distribuzione,distribution
404217292,,18.06623927999993,40.07685156000222,0.0,,
404227815,,18.14089391538452,40.04634167692454,0.0,,
404245547,Sankt Anton - Sant'Antonio CP,11.356618300000035,46.5136747714285,132.0,Selnet,distribution
404247929,Curon,10.543825662500016,46.80733062500001,132.0,Hydros,transmission
404252501,Val Noana,11.769384349999997,46.131430459999926,132.0,Hydro Dolomiti Enel,transmission
404405033,,11.41755290000001,44.97497122000022,0.0,,minor_distribution
