osm_id,name,lon,lat,capacity_mw,carrier,source_raw,operator,power_type
5923057269,Impianto Idroelettrico La Bresciana,10.197146699999992,45.69852169999991,0.24859,hydro,hydro,Beretta Holding S.p.A.,generator
5924137374,Centrale idroelettrica La Rocca,10.224967800000005,45.94188809999999,2.14723,hydro,hydro,Sistemi di Energia S.p.A.,generator
5948501398,Centrale Idroelettrica di Lanico,10.27498350000001,45.952862499999945,1.864,hydro,hydro,,generator
5974229344,,9.02005529999999,39.1786990000002,0.66,wind,wind,,generator
5974229345,,9.01871979999999,39.1801698000002,0.66,wind,wind,,generator
5983572467,Centrale idroelettrica di Mantelera,10.338119500000069,45.919962600000005,0.01092,hydro,hydro,Eusebio Energia S.p.A.,generator
6017225669,Centrale Idroelettrica di Bovegno,10.269770600000069,45.78955190000007,0.35,hydro,hydro,Eltech S.r.l.,generator
6051418458,,16.2620542,40.679451500000106,3.2,wind,wind,,generator
6398549504,,15.72688570000001,41.4371885000002,1.0,wind,wind,,generator
6398549505,,15.72980390000001,41.4355476000002,1.0,wind,wind,,generator
6437062998,,9.40345850000002,45.23902249999997,0.87,hydro,hydro,,generator
6484879174,,10.564321900000008,42.95521939999999,3.0,wind,wind,,generator
6484879175,,10.568118900000009,42.95584469999999,3.0,wind,wind,,generator
6484879176,,10.57203860000001,42.95638319999999,3.0,wind,wind,,generator
6484879177,,10.57587710000001,42.95696829999999,3.0,wind,wind,,generator
6484879178,,10.57970530000001,42.95755019999999,3.0,wind,wind,,generator
6484879179,,10.58354390000001,42.95816669999999,3.0,wind,wind,,generator
6576820122,Centrale comunale Rasega,10.324323900000055,46.21617050000001,0.08,hydro,hydro,BM Group Holding S.p.A.,generator
6945134087,Centrale Idrolettrica di Inzino,10.188660200000026,45.6977765,0.03016,hydro,hydro,Ghidini Trafilerie S.p.A.,generator
7264156079,,8.390308400000004,44.272054200000156,2.3,wind,wind,,generator
7264181636,,8.387383400000006,44.271648000000155,2.3,wind,wind,,generator
7264182288,,8.384667800000006,44.27073320000016,2.3,wind,wind,,generator
7284671341,,8.392320900000012,44.27253460000017,2.3,wind,wind,,generator
7342867490,,12.123015400000012,47.04834299999993,200.0,hydro,hydro,Alperia,generator
7342867495,,12.094501900000013,47.03616139999993,0.2,hydro,hydro,,generator
7487305208,,10.134617799999964,44.368273999999964,2.5,hydro,hydro,Enel,generator
7542516448,,8.401121200000002,39.202892499999884,160.0,oil,oil,,generator
7542516449,,8.400925400000002,39.20239569999988,160.0,oil,oil,,generator
7661088859,,16.128547100000013,40.72237449999999,2.1,wind,wind,,generator
7661088860,,16.137955200000015,40.72295049999999,2.1,wind,wind,,generator
8005820888,Parco Eolico Winderg Avigliano,15.757694100000055,40.754721099999955,0.95,wind,wind,,generator
8306982686,,12.300658800000006,46.02857630000006,9.0,hydro,hydro,,generator
8307239019,,12.302494799999947,46.036512300000155,56.0,hydro,hydro,,generator
