flowdate,market,hour,period,from,to,maxtransmissionlimitfrom,maxtransmissionlimitto,coefficient
20251220,MGP,23,90,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,23,90,CNOR,NORD,4253.0000,3297.0000,0.0000
20251220,MGP,23,90,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,23,90,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,23,90,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,23,90,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,23,91,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,23,91,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,23,91,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,23,91,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,23,91,CNOR,NORD,4253.0000,3297.0000,0.0000
20251220,MGP,23,91,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,23,91,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,23,91,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,23,91,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,23,91,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,23,91,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,23,91,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,23,91,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,23,91,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,23,92,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,23,92,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,23,92,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,23,92,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,23,92,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,23,92,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,92,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,23,92,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,23,92,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,23,92,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,23,92,COUP,XAUS,120.0000,385.0000,0.0000
20251220,MGP,23,92,COUP,XFRA,1995.0000,4285.0000,0.0000
20251220,MGP,23,92,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,23,92,COAC,SARD,25.0000,100.0000,0.0000
20251220,MGP,23,92,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,23,92,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,23,92,CNOR,NORD,4253.0000,3297.0000,0.0000
20251220,MGP,23,92,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,23,92,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,23,92,BSP,COUP,753.0000,660.0000,0.0000
20251220,MGP,23,92,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,BSP,COUP,641.0000,680.0000,0.0000
20251220,MGP,24,93,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,24,93,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,24,93,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,24,93,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,24,93,CNOR,NORD,4353.0000,3219.0000,0.0000
20251220,MGP,24,93,COAC,SARD,20.0000,125.0000,0.0000
20251220,MGP,24,93,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,24,93,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,COUP,XAUS,165.0000,365.0000,0.0000
20251220,MGP,24,93,COUP,XFRA,2160.0000,4138.0000,0.0000
20251220,MGP,24,93,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,24,93,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,24,93,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,24,93,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,24,93,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,24,94,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,24,94,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,24,94,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,24,94,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,24,94,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,24,94,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,94,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,24,94,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,24,94,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,24,94,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,94,COUP,XAUS,165.0000,365.0000,0.0000
20251220,MGP,24,94,COUP,XFRA,2160.0000,4138.0000,0.0000
20251220,MGP,24,94,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,24,94,COAC,SARD,20.0000,125.0000,0.0000
20251220,MGP,24,94,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,24,94,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,24,94,CNOR,NORD,4353.0000,3219.0000,0.0000
20251220,MGP,24,94,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,24,94,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,24,94,BSP,COUP,641.0000,680.0000,0.0000
20251220,MGP,24,94,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,AUST,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,BSP,COUP,641.0000,680.0000,0.0000
20251220,MGP,24,95,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,24,95,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,24,95,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,24,95,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,24,95,CNOR,NORD,4353.0000,3219.0000,0.0000
20251220,MGP,24,95,COAC,SARD,20.0000,125.0000,0.0000
20251220,MGP,24,95,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,24,95,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,COUP,XAUS,165.0000,365.0000,0.0000
20251220,MGP,24,95,COUP,XFRA,2160.0000,4138.0000,0.0000
20251220,MGP,24,95,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,24,95,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,24,95,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,24,95,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,24,95,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,24,96,SUD,XGRE,500.0000,500.0000,0.0000
20251220,MGP,24,96,MALT,SICI,225.0000,225.0000,0.0000
20251220,MGP,24,96,NORD,SLOV,10000.0000,10000.0000,0.0000
20251220,MGP,24,96,NORD,SVIZ,10000.0000,10000.0000,0.0000
20251220,MGP,24,96,GREC,SUD,10000.0000,10000.0000,0.0000
20251220,MGP,24,96,FRAN,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,96,CSUD,MONT,10000.0000,10000.0000,0.0000
20251220,MGP,24,96,CSUD,SARD,720.0000,870.0000,0.0000
20251220,MGP,24,96,CSUD,SUD,2400.0000,5477.0000,0.0000
20251220,MGP,24,96,COUP,NORD,10000.0000,10000.0000,0.0000
20251220,MGP,24,96,COUP,XAUS,165.0000,365.0000,0.0000
20251220,MGP,24,96,COUP,XFRA,2160.0000,4138.0000,0.0000
20251220,MGP,24,96,CORS,SARD,300.0000,300.0000,0.0000
20251220,MGP,24,96,COAC,SARD,20.0000,125.0000,0.0000
20251220,MGP,24,96,CNOR,CORS,300.0000,300.0000,0.0000
20251220,MGP,24,96,CNOR,CSUD,1953.0000,2833.0000,0.0000
20251220,MGP,24,96,CNOR,NORD,4353.0000,3219.0000,0.0000
20251220,MGP,24,96,CALA,SICI,1514.0000,1494.0000,0.0000
20251220,MGP,24,96,CALA,SUD,2350.0000,1631.0000,0.0000
20251220,MGP,24,96,BSP,COUP,641.0000,680.0000,0.0000
20251220,MGP,24,96,AUST,NORD,10000.0000,10000.0000,0.0000
